"DT_GERACAO";"HH_GERACAO";"NR_ANO_REFERENCIA";"CD_ELEICAO";"NM_URNA";"NR_CANDIDATO";"SG_UF_UA";"SG_UE";"NM_UE_UA";"CONTRATANTE";"NR_CPF_CNPJ_EMITENTE";"CD_NATUREZA_OPERACAO";"CD_MODELO";"NM_UNIDADE_ARRECADADORA";"DT_EMISSAO";"NR_NOTA_FISCAL";"NR_SERIE";"VR_NOTA_FISCAL";"NR_CHAVE_ACESSO";"NM_URL_ACESSO"
"26/12/2023";"12:02:27";2022;546;"IVAN JUNIOR";4420;"MA";"MA";"MARANHÃO";"Titular";"27166010000158";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-29 00:00:00";223255408;"890";4880.0;"00000021220903526252000147558902232554081801118875";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"02683839000105";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-28 00:00:00";474;"001";19298.38;"00000021220902683839000105550010000004741000007186";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"37394652000168";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-20 00:00:00";113;"001";36213.6;"00000021220937394652000168550010000001131066045090";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"MARANHÃO";"Titular";"41923454000111";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-28 00:00:00";4;"001";1500.0;"00000021220941923454000111550010000000041001080203";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DETINHA";2233;"MA";"MA";"SANTA LUZIA";"Titular";"24630431000108";"SERV";"NE";"PREFEITURA MUNICIPAL DE SANTA LUZIA";"0022-09-23 00:00:00";202200000000111;"   ";22797.5;"SN9Y-RQCL";"https://santaluziama.webiss.com.br/externo/nfse/visualizar/24630431000108/SN9Y-RQCL/202200000000111"
"26/12/2023";"12:02:27";2022;546;"ROBERTO ROCHA";145;"MA";"MA";"MARANHÃO";"Titular";"01807998000101";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-12 00:00:00";371679;"002";622.3;"00000021220801807998000101550020003716791020590500";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"ROBERTO ROCHA";145;"MA";"MA";"SÃO LUÍS";"Titular";"09597032000190";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-21 00:00:00";33;"001";16400.0;"461ED312F846131C537FE3DA1D7F239F";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"ROBERTO ROCHA";145;"MA";"MA";"GRAJAÚ";"Titular";"10998063000132";"SERV";"00";"PREFEITURA MUNICIPAL DE GRAJAÚ";"0022-08-13 00:00:00";202200000004415;"   ";668.5;"NE41NBOR8WI";"https://grajau.fisslex.com.br/fiss-lex/servlet/apnotafiscalurl?NE41NBOR8WI"
"26/12/2023";"12:02:27";2022;546;"ROBERTO ROCHA";145;"MA";"MA";"PINHEIRO";"Titular";"37333726000156";"SERV";"NA";"PREFEITURA MUNICIPAL DE PINHEIRO";"0022-09-29 00:00:00";202200000000002;"NFS";7500.0;"DEBW-MYKU";"https://pinheiro.portalpublico.net/reportOpenExternal.do?sys=NFS&reportID=164&exptype=SCR&nopopup=true&ID=10000364745"
"26/12/2023";"12:02:27";2022;546;"ROBERTO ROCHA";145;"MA";"MA";"SÃO LUÍS";"Titular";"17586494000130";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-10-27 00:00:00";513;"001";10000.0;"5064DCADEC680AE2D611724D38DA2A0D";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"LUCYANA GENESIO";1211;"MA";"MA";"MARANHÃO";"Titular";"35158716000104";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-15 00:00:00";9844;"001";8500.0;"00000021220935158716000104550010000098441000098433";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"LUCYANA GENESIO";1211;"MA";"MA";"PINHEIRO";"Titular";"11478743000198";"SERV";"NA";"PREFEITURA MUNICIPAL DE PINHEIRO";"0022-08-31 00:00:00";202200000000015;"NFS";117900.0;"ZJII-GSJA";"https://pinheiro.portalpublico.net/reportOpenExternal.do?sys=NFS&reportID=164&exptype=SCR&nopopup=true&ID=10000362413"
"26/12/2023";"12:02:27";2022;546;"LUCYANA GENESIO";1211;"MA";"MA";"SÃO LUÍS";"Titular";"26411480000177";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-10-20 00:00:00";57;"001";39200.0;"788A3A399282712153A98ED1C8ABBB3F";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"LUCYANA GENESIO";1211;"MA";"MA";"MARANHÃO";"Titular";"47381088000100";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-10-24 00:00:00";1612;"001";150.5;"00000021221024547938000194550010000016121155064000";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"LUCYANA GENESIO";1211;"MA";"MA";"MARANHÃO";"Titular";"08386800000285";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-30 00:00:00";1672;"001";50640.63;"00000021220808386800000285550010000016721179949387";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"LUCYANA GENESIO";1211;"MA";"MA";"PINHEIRO";"Titular";"26064761000109";"SERV";"NA";"PREFEITURA MUNICIPAL DE PINHEIRO";"0022-09-30 00:00:00";202200000000003;"NFS";50000.0;"TNNN-MR4X";"https://pinheiro.portalpublico.net/reportOpenExternal.do?sys=NFS&reportID=164&exptype=SCR&nopopup=true&ID=10000364884"
"26/12/2023";"12:02:27";2022;546;"LUCYANA GENESIO";1211;"MA";"MA";"MARANHÃO";"Titular";"11025506000171";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-27 00:00:00";745;"001";18600.0;"00000021220911025506000171550010000007451600036008";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"LUCYANA GENESIO";1211;"MA";"MA";"MARANHÃO";"Titular";"35158716000104";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-14 00:00:00";9842;"001";8500.0;"00000021220935158716000104550010000098421000098412";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"LUCYANA GENESIO";1211;"MA";"MA";"PINHEIRO";"Titular";"11478743000198";"SERV";"NA";"PREFEITURA MUNICIPAL DE PINHEIRO";"0022-09-13 00:00:00";202200000000018;"NFS";61500.0;"D9HT-RPOC";"https://pinheiro.portalpublico.net/reportOpenExternal.do?sys=NFS&reportID=164&exptype=SCR&nopopup=true&ID=10000363423"
"26/12/2023";"12:02:27";2022;546;"LUCYANA GENESIO";1211;"MA";"MA";"MARANHÃO";"Titular";"24547938000194";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-29 00:00:00";1597;"001";8590.6;"00000021220924547938000194550010000015971774056584";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"MARÍLIA ARRAES";77;"MA";"PE";"MARANHÃO";"Titular";"47485979000107";"SERV";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-10-31 00:00:00";3920;"001";225.0;"00000021221006933485000152550010000039201730580954";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CÉSAR PIRES";55123;"MA";"MA";"SÃO LUÍS";"Titular";"01051214360";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-29 00:00:00";447647;"001";10000.0;"FFFAE1ECC7D6404893493F9D62E08BAB";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"CÉSAR PIRES";55123;"MA";"MA";"SÃO LUÍS";"Titular";"06203157000109";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-28 00:00:00";2551;"001";16815.0;"C153DF6EAE2009054CEA5F08B962FA39";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"CÉSAR PIRES";55123;"MA";"MA";"MARANHÃO";"Titular";"12125791000165";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-29 00:00:00";4607;"020";7000.0;"00000021220912125791000165550200000046071962469709";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CÉSAR PIRES";55123;"MA";"MA";"SÃO LUÍS";"Titular";"06203157000109";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-10-01 00:00:00";2553;"001";11187.0;"25703801246BA51C63F26B28112C5DE7";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"CÉSAR PIRES";55123;"MA";"MA";"SÃO LUÍS";"Titular";"06076002000140";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-10-01 00:00:00";534;"001";2950.0;"BDADDC40CFC6799EC41801DB4124B8E2";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"PROFESSOR JOAS MORAES";27;"MA";"MA";"IMPERATRIZ";"Titular";"37423682000155";"SERV";"0A";"PREFEITURA MUNICIPAL DE IMPERATRIZ";"0022-09-05 00:00:00";202200000000018;"   ";18000.0;"00000000000000000000000000000000000000000NAF5-ANQR";"#NULO"
"26/12/2023";"12:02:27";2022;546;"PROFESSOR JOAS MORAES";27;"MA";"MA";"IMPERATRIZ";"Titular";"37423682000155";"SERV";"0A";"PREFEITURA MUNICIPAL DE IMPERATRIZ";"0022-09-12 00:00:00";202200000000019;"   ";15000.0;"00000000000000000000000000000000000000000V4VX-MXUE";"#NULO"
"26/12/2023";"12:02:27";2022;546;"MARCO AURÉLIO";40111;"MA";"MA";"MARANHÃO";"Titular";"06907158000126";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-30 00:00:00";6177;"002";36.0;"00000021220906907158000126550020000061771018117228";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"PROFª FAFÁ";1951;"MA";"MA";"MARANHÃO";"Titular";"22817422000197";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-12 00:00:00";218;"001";800.0;"00000021220922817422000197550010000002181205656890";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"PROFª FAFÁ";1951;"MA";"MA";"MARANHÃO";"Titular";"22817422000197";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-29 00:00:00";225;"001";2000.0;"00000021220922817422000197550010000002251194719756";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"PROFª FAFÁ";1951;"MA";"MA";"TIMON";"Titular";"03861181000139";"SERV";"00";"PREFEITURA MUNICIPAL DE TIMON";"0022-09-28 00:00:00";1391;"002";30000.0;"799HNID56";"http://45.184.25.2:8080/issweb/formGerarNF.jsf?nroNota=1391&codVerificacao=799HNID56&cnpj=03861181000139&hash=6522906K8M25CSUREONOYXIUPSGD5MG3"
"26/12/2023";"12:02:27";2022;546;"DARIO SAMPAIO";44456;"MA";"MA";"IMPERATRIZ";"Titular";"00732085000100";"SERV";"0A";"PREFEITURA MUNICIPAL DE IMPERATRIZ";"0022-08-26 00:00:00";202200000000447;"   ";51100.0;"00000000000000000000000000000000000000000GVTU-JOHJ";"#NULO"
"26/12/2023";"12:02:27";2022;546;"DARIO SAMPAIO";44456;"MA";"MA";"MARANHÃO";"Titular";"28721243000138";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-16 00:00:00";209;"001";8274.77;"00000021220928721243000138550010000002091000000210";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DARIO SAMPAIO";44456;"MA";"MA";"IMPERATRIZ";"Titular";"26961719000182";"SERV";"0A";"PREFEITURA MUNICIPAL DE IMPERATRIZ";"0022-09-16 00:00:00";202200000000017;"   ";19000.0;"000000000000000000000000000000000000000008LTL-ULO4";"#NULO"
"26/12/2023";"12:02:27";2022;546;"DARIO SAMPAIO";44456;"MA";"MA";"MARANHÃO";"Titular";"28721243000138";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-16 00:00:00";208;"001";7203.77;"00000021220928721243000138550010000002081000000213";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CORONEL MARCELLO";44222;"MA";"MA";"SÃO JOSÉ DE RIBAMAR";"Titular";"48012103000106";"SERV";"00";"PREFEITURA MUNICIPAL DE SÃO JOSÉ DE RIBAMAR";"0022-09-23 00:00:00";1;"NFE";20000.0;"5e4a01cd7beb0f09fd9c682039274d16";"#NULO"
"26/12/2023";"12:02:27";2022;546;"CORONEL MARCELLO";44222;"MA";"MA";"SÃO LUÍS";"Titular";"74178526000100";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-29 00:00:00";3138;"001";2500.0;"9AAF1C4ACD2BCB808074CA3B4D569C1E";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"PAULYNA COSTA";4488;"MA";"MA";"MARANHÃO";"Titular";"21831079000172";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-26 00:00:00";243;"001";53220.0;"00000021220821831079000172550010000002431000000018";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"PAULYNA COSTA";4488;"MA";"MA";"MARANHÃO";"Titular";"21831079000172";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-16 00:00:00";268;"001";173010.0;"00000021220921831079000172550010000002681292024365";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"PROF. JACQUES ARANHA";55550;"MA";"MA";"MARANHÃO";"Titular";"37967962000124";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-09 00:00:00";47;"001";435.0;"00000021220937967962000124550010000000471818609865";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DR BENJAMIM";4400;"MA";"MA";"IMPERATRIZ";"Titular";"29481275000176";"SERV";"0A";"PREFEITURA MUNICIPAL DE IMPERATRIZ";"0022-09-15 00:00:00";202200000000006;"   ";101000.0;"00000000000000000000000000000000000000000SOBP-B9XH";"#NULO"
"26/12/2023";"12:02:27";2022;546;"COLETIVO DR. GONÇALO";1933;"MA";"MA";"SÃO LUÍS";"Titular";"44346547000119";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-16 00:00:00";24;"001";9300.0;"95FE56B90AFF8BC7B3A0299620ACECB4";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"COLETIVO DR. GONÇALO";1933;"MA";"MA";"SÃO LUÍS";"Titular";"32225256000193";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-15 00:00:00";395;"001";14900.0;"ED8A040BDDED1767FCCF7BEA8B90F75E";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"CANETA AZUL";22333;"MA";"MA";"MARANHÃO";"Titular";"31864059000151";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-29 00:00:00";200;"001";4000.0;"00000021220831864059000151550010000002001556292722";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CANETA AZUL";22333;"MA";"MA";"MARANHÃO";"Titular";"31864059000151";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-29 00:00:00";201;"001";3000.0;"00000021220831864059000151550010000002011532789462";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CANETA AZUL";22333;"MA";"MA";"MARANHÃO";"Titular";"00870827000318";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-15 00:00:00";6182;"001";250.0;"00000021220900870827000318550010000061821003840491";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CANETA AZUL";22333;"MA";"MA";"MARANHÃO";"Titular";"18556724000181";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-18 00:00:00";25654;"002";240.05;"00000021220918556724000181550020000256541691761347";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CANETA AZUL";22333;"MA";"MA";"MARANHÃO";"Titular";"07529933000209";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-21 00:00:00";691;"001";192.02;"00000021220907529933000209550010000006911298924065";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CANETA AZUL";22333;"MA";"MA";"MARANHÃO";"Titular";"26688925000160";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-26 00:00:00";960;"001";200.0;"00000021220926688925000160550010000009601956975158";"http://0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"CANETA AZUL";22333;"MA";"MA";"SÃO LUÍS";"Titular";"47441843000197";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-29 00:00:00";1;"001";2000.0;"92CA077A8089BC31C37214C029F90844";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"CHRIS NERI";5133;"MA";"RJ";"SÃO LUÍS";"Titular";"18553292000155";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-10-01 00:00:00";169;"001";65000.0;"C9E658925FC4225EA6704F6613528A50";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"EDIVALDO";55;"MA";"MA";"MARANHÃO";"Titular";"27369528000199";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-20 00:00:00";13;"001";3000.0;"00000021220927369528000199550010000000131501318927";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"EDIVALDO";55;"MA";"MA";"SÃO LUÍS";"Titular";"89901738334";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-30 00:00:00";447870;"001";9000.0;"290445503909F8FB48B69D581E8ADFCB";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"DELEGADO ROMULO";1266;"MA";"MA";"MARANHÃO";"Titular";"07829743000118";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-02 00:00:00";580;"001";3700.0;"00000021220907829743000118550010000005801004640321";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DELEGADO ROMULO";1266;"MA";"MA";"MARANHÃO";"Titular";"07829743000118";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-01 00:00:00";578;"001";4700.0;"00000021220907829743000118550010000005781004640323";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DELEGADO ROMULO";1266;"MA";"MA";"MARANHÃO";"Titular";"07665356000193";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-30 00:00:00";3685;"001";950.0;"00000021220807665356000193550010000036851043277001";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DELEGADO ROMULO";1266;"MA";"MA";"MARANHÃO";"Titular";"07829743000118";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-09-01 00:00:00";579;"001";700.0;"00000021220907829743000118550010000005791004640320";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"DELEGADO ROMULO";1266;"MA";"MA";"MARANHÃO";"Titular";"07829743000118";"VEND";"55";"SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO";"0022-08-25 00:00:00";567;"001";18950.0;"00000021220807829743000118550010000005671004640326";"http://www.nfe.fazenda.gov.br/portal/consultaRecaptcha.aspx?tipoConsulta=resumo&tipoConteudo=7PhJ+gAVw2g="
"26/12/2023";"12:02:27";2022;546;"UMBELINO JUNIOR";2266;"MA";"MA";"SÃO LUÍS";"Titular";"01153837000133";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-09-23 00:00:00";34481;"001";5000.0;"802CDE77EDAD833E660390ECCA15F247";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"UMBELINO JUNIOR";2266;"MA";"MA";"SÃO LUÍS";"Titular";"15589623000119";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-25 00:00:00";1212;"001";100000.0;"5C3A102961368CE41D0631534609ED75";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
"26/12/2023";"12:02:27";2022;546;"UMBELINO JUNIOR";2266;"MA";"MA";"SÃO LUÍS";"Titular";"26411480000177";"SERV";"03";"PREFEITURA MUNICIPAL DE SÃO LUÍS";"0022-08-24 00:00:00";26;"001";42000.0;"AFB09632B65D5BEACEDCE2EB1F381799";"https://stm.semfaz.saoluis.ma.gov.br/credenciamento/jsp/validacaonota/index.jsf"
